DateTime,Open,High,Low,Close,Volume
20180830 11:00:00.000,1.16977,1.16991,1.16822,1.16861,2716381000
20180830 12:00:00.000,1.16859,1.16959,1.16769,1.16774,3172800000
20180830 13:00:00.000,1.16774,1.16826,1.16441,1.16598,4643147000
20180830 14:00:00.000,1.16599,1.16684,1.16504,1.16571,3560791000
20180830 15:00:00.000,1.16573,1.16619,1.16420,1.16460,3791886000
20180830 16:00:00.000,1.16462,1.16605,1.16414,1.16571,2462488000
20180830 17:00:00.000,1.16571,1.16699,1.16498,1.16681,2101511000
20180830 18:00:00.000,1.16681,1.16720,1.16560,1.16648,2900558000
20180830 19:00:00.000,1.16643,1.16790,1.16597,1.16768,1911639000
20180830 20:00:00.000,1.16764,1.16764,1.16649,1.16694,904200000
20180830 21:00:00.000,1.16673,1.16698,1.16654,1.16664,310166000
20180830 22:00:00.000,1.16669,1.16683,1.16626,1.16629,599395000
20180830 23:00:00.000,1.16628,1.16669,1.16614,1.16654,517071000
20180831 00:00:00.000,1.16653,1.16680,1.16605,1.16648,1166662000
20180831 01:00:00.000,1.16648,1.16762,1.16640,1.16667,1992355000
20180831 02:00:00.000,1.16667,1.16702,1.16610,1.16635,1374426000
20180831 03:00:00.000,1.16634,1.16674,1.16596,1.16636,1005693000
20180831 04:00:00.000,1.16636,1.16714,1.16628,1.16696,698866000
20180831 05:00:00.000,1.16693,1.16897,1.16691,1.16812,1752929000
20180831 06:00:00.000,1.16811,1.16847,1.16723,1.16728,2077805000
20180831 07:00:00.000,1.16725,1.16897,1.16725,1.16837,4202909000
20180831 08:00:00.000,1.16835,1.16898,1.16670,1.16690,3474829000
20180831 09:00:00.000,1.16689,1.16730,1.16640,1.16687,2900365000
20180831 10:00:00.000,1.16691,1.16695,1.16554,1.16662,2637054000
20180831 11:00:00.000,1.16662,1.16669,1.16434,1.16517,2833310000
20180831 12:00:00.000,1.16514,1.16554,1.16330,1.16394,3517869000
20180831 13:00:00.000,1.16387,1.16404,1.16255,1.16357,3594102000
20180831 14:00:00.000,1.16360,1.16519,1.16297,1.16339,4197586000
20180831 15:00:00.000,1.16340,1.16362,1.15919,1.15957,4553533000
20180831 16:00:00.000,1.15957,1.15997,1.15846,1.15947,3463660000
20180831 17:00:00.000,1.15945,1.16052,1.15889,1.16052,2322626000
20180831 18:00:00.000,1.16047,1.16090,1.15957,1.15966,2292579000
20180831 19:00:00.000,1.15965,1.16103,1.15951,1.16071,2678166000
20180831 20:00:00.000,1.16073,1.16105,1.16000,1.16000,786862000
20180902 21:00:00.000,1.15927,1.15988,1.15927,1.15958,157195000
20180902 22:00:00.000,1.15959,1.16041,1.15952,1.15976,592113000
20180902 23:00:00.000,1.15978,1.15993,1.15926,1.15981,442066000
20180903 00:00:00.000,1.15979,1.16033,1.15921,1.15964,863280000
20180903 01:00:00.000,1.15964,1.16001,1.15890,1.15965,1656837000
20180903 02:00:00.000,1.15964,1.16021,1.15929,1.15977,1502196000
20180903 03:00:00.000,1.15975,1.16029,1.15958,1.15985,993434000
20180903 04:00:00.000,1.15987,1.16063,1.15974,1.16061,796129000
20180903 05:00:00.000,1.16061,1.16154,1.16050,1.16127,1216448000
20180903 06:00:00.000,1.16127,1.16155,1.15996,1.16001,2081828000
20180903 07:00:00.000,1.16001,1.16249,1.15910,1.16108,2620067000
20180903 08:00:00.000,1.16109,1.16224,1.16071,1.16114,2812053000
20180903 09:00:00.000,1.16115,1.16145,1.15983,1.15987,2098851000
20180903 10:00:00.000,1.15984,1.16180,1.15962,1.16161,2369291000
20180903 11:00:00.000,1.16160,1.16199,1.16099,1.16115,1611738000
20180903 12:00:00.000,1.16143,1.16163,1.16051,1.16067,2331027000
20180903 13:00:00.000,1.16066,1.16143,1.16035,1.16096,1876642000
20180903 14:00:00.000,1.16095,1.16278,1.16081,1.16274,1984244000
20180903 15:00:00.000,1.16272,1.16272,1.16176,1.16193,1472198000
20180903 16:00:00.000,1.16192,1.16233,1.16146,1.16164,760886000
20180903 17:00:00.000,1.16164,1.16211,1.16162,1.16187,296412000
20180903 18:00:00.000,1.16187,1.16206,1.16162,1.16178,399937000
20180903 19:00:00.000,1.16179,1.16183,1.16142,1.16157,539579000
20180903 20:00:00.000,1.16157,1.16180,1.16143,1.16180,897585000
20180903 21:00:00.000,1.16151,1.16172,1.16129,1.16143,158000000
20180903 22:00:00.000,1.16142,1.16174,1.16142,1.16171,302390000
20180903 23:00:00.000,1.16172,1.16174,1.16135,1.16139,281159000
20180904 00:00:00.000,1.16140,1.16141,1.16018,1.16035,1384326000
20180904 01:00:00.000,1.16039,1.16055,1.15954,1.16019,1989073000
20180904 02:00:00.000,1.16024,1.16033,1.15957,1.15984,1240056000
20180904 03:00:00.000,1.15986,1.16017,1.15968,1.16010,701995000
20180904 04:00:00.000,1.16009,1.16062,1.15990,1.16041,1366112000
20180904 05:00:00.000,1.16041,1.16109,1.16019,1.16027,1359393000
20180904 06:00:00.000,1.16024,1.16047,1.15749,1.15778,3311923000
20180904 07:00:00.000,1.15779,1.15852,1.15677,1.15694,3098092000
20180904 08:00:00.000,1.15693,1.15711,1.15578,1.15653,3397460000
20180904 09:00:00.000,1.15653,1.15675,1.15564,1.15567,2918351000
20180904 10:00:00.000,1.15572,1.15654,1.15500,1.15607,2493922000
20180904 11:00:00.000,1.15607,1.15653,1.15532,1.15591,2953125000
20180904 12:00:00.000,1.15592,1.15686,1.15548,1.15613,2899024000
20180904 13:00:00.000,1.15619,1.15633,1.15443,1.15447,3570209000
20180904 14:00:00.000,1.15395,1.15599,1.15302,1.15551,3842755000
20180904 15:00:00.000,1.15554,1.15699,1.15513,1.15654,3323210000
20180904 16:00:00.000,1.15656,1.15848,1.15641,1.15797,2543540000
20180904 17:00:00.000,1.15801,1.15841,1.15737,1.15747,2028791000
20180904 18:00:00.000,1.15748,1.15810,1.15731,1.15799,1261136000
20180904 19:00:00.000,1.15800,1.15856,1.15741,1.15853,1352827000
20180904 20:00:00.000,1.15852,1.15893,1.15804,1.15804,861276000
20180904 21:00:00.000,1.15800,1.15857,1.15769,1.15805,532948000
20180904 22:00:00.000,1.15805,1.15835,1.15805,1.15830,485919000
20180904 23:00:00.000,1.15833,1.15871,1.15820,1.15871,386964000
20180905 00:00:00.000,1.15870,1.15876,1.15804,1.15852,1060164000
20180905 01:00:00.000,1.15854,1.16032,1.15809,1.15963,2144141000
20180905 02:00:00.000,1.15966,1.16080,1.15933,1.16046,1411506000
20180905 03:00:00.000,1.16045,1.16061,1.15952,1.15964,1251771000
20180905 04:00:00.000,1.15965,1.15979,1.15926,1.15945,723884000
20180905 05:00:00.000,1.15945,1.15956,1.15865,1.15931,1219878000
20180905 06:00:00.000,1.15932,1.15932,1.15634,1.15640,2598689000
20180905 07:00:00.000,1.15634,1.15697,1.15427,1.15555,3765574000
20180905 08:00:00.000,1.15556,1.15714,1.15554,1.15684,3467470000
20180905 09:00:00.000,1.15684,1.15927,1.15670,1.15749,3410783000
20180905 10:00:00.000,1.15747,1.15976,1.15673,1.15943,3211976000
20180905 11:00:00.000,1.15946,1.15960,1.15792,1.15793,2239721000
20180905 12:00:00.000,1.15797,1.15913,1.15717,1.15848,2301901000
20180905 13:00:00.000,1.15847,1.16395,1.15831,1.16267,5194131000
20180905 14:00:00.000,1.16266,1.16277,1.16092,1.16251,4034125000
20180905 15:00:00.000,1.16252,1.16294,1.16049,1.16184,4134784000
20180905 16:00:00.000,1.16189,1.16299,1.16175,1.16211,2232756000
20180905 17:00:00.000,1.16210,1.16321,1.16205,1.16217,1499277000
20180905 18:00:00.000,1.16215,1.16279,1.16203,1.16238,1360778000
20180905 19:00:00.000,1.16239,1.16327,1.16213,1.16312,1674063000
20180905 20:00:00.000,1.16313,1.16340,1.16290,1.16292,902910000
20180905 21:00:00.000,1.16323,1.16337,1.16293,1.16331,335991000
20180905 22:00:00.000,1.16331,1.16345,1.16314,1.16322,497554000
20180905 23:00:00.000,1.16322,1.16349,1.16318,1.16345,434564000
20180906 00:00:00.000,1.16346,1.16592,1.16341,1.16449,1969895000
20180906 01:00:00.000,1.16449,1.16493,1.16409,1.16440,1615725000
20180906 02:00:00.000,1.16442,1.16507,1.16436,1.16469,1211645000
20180906 03:00:00.000,1.16469,1.16472,1.16322,1.16343,1798069000
20180906 04:00:00.000,1.16344,1.16374,1.16298,1.16338,866401000
20180906 05:00:00.000,1.16339,1.16345,1.16193,1.16227,1553495000
20180906 06:00:00.000,1.16226,1.16314,1.16146,1.16209,2582600000
20180906 07:00:00.000,1.16212,1.16369,1.16138,1.16226,3581841000
20180906 08:00:00.000,1.16225,1.16421,1.16214,1.16354,3666747000
20180906 09:00:00.000,1.16357,1.16368,1.16163,1.16211,3100929000
20180906 10:00:00.000,1.16210,1.16286,1.16164,1.16280,2297624000
20180906 11:00:00.000,1.16280,1.16378,1.16252,1.16300,2385134000
20180906 12:00:00.000,1.16297,1.16546,1.16271,1.16416,3431063000
20180906 13:00:00.000,1.16414,1.16454,1.16309,1.16409,2890705000
20180906 14:00:00.000,1.16389,1.16468,1.16238,1.16311,4151871000
20180906 15:00:00.000,1.16312,1.16326,1.16056,1.16231,4084220000
20180906 16:00:00.000,1.16232,1.16249,1.16128,1.16247,2333753000
20180906 17:00:00.000,1.16244,1.16262,1.16141,1.16196,1689165000
20180906 18:00:00.000,1.16195,1.16328,1.16191,1.16255,1991732000
20180906 19:00:00.000,1.16248,1.16269,1.16212,1.16221,1690727000
20180906 20:00:00.000,1.16204,1.16275,1.16189,1.16217,1002470000
20180906 21:00:00.000,1.16207,1.16239,1.16185,1.16231,320321000
20180906 22:00:00.000,1.16229,1.16247,1.16225,1.16246,414945000
20180906 23:00:00.000,1.16244,1.16252,1.16195,1.16199,705297000
20180907 00:00:00.000,1.16200,1.16237,1.16148,1.16181,1496860000
20180907 01:00:00.000,1.16184,1.16247,1.16141,1.16230,1637583000
20180907 02:00:00.000,1.16231,1.16263,1.16177,1.16192,1595054000
20180907 03:00:00.000,1.16193,1.16238,1.16152,1.16238,1291416000
20180907 04:00:00.000,1.16239,1.16290,1.16236,1.16289,946004000
20180907 05:00:00.000,1.16292,1.16309,1.16215,1.16244,1107386000
20180907 06:00:00.000,1.16243,1.16447,1.16137,1.16403,3130255000
20180907 07:00:00.000,1.16401,1.16491,1.16324,1.16456,2913763000
20180907 08:00:00.000,1.16457,1.16483,1.16403,1.16441,2323045000
20180907 09:00:00.000,1.16439,1.16493,1.16315,1.16362,2188521000
20180907 10:00:00.000,1.16362,1.16387,1.16225,1.16257,3053793000
20180907 11:00:00.000,1.16259,1.16281,1.15999,1.16097,2592558000
20180907 12:00:00.000,1.16096,1.16199,1.15665,1.15665,4219238000
20180907 13:00:00.000,1.15666,1.15864,1.15617,1.15780,4409608000
20180907 14:00:00.000,1.15783,1.15934,1.15728,1.15825,4270537000
20180907 15:00:00.000,1.15827,1.15856,1.15704,1.15710,3207728000
20180907 16:00:00.000,1.15712,1.15733,1.15555,1.15612,4056771000
20180907 17:00:00.000,1.15611,1.15631,1.15506,1.15615,2102194000
20180907 18:00:00.000,1.15616,1.15669,1.15593,1.15648,1583269000
20180907 19:00:00.000,1.15649,1.15663,1.15580,1.15580,1327200000
20180907 20:00:00.000,1.15571,1.15610,1.15509,1.15509,499652000
20180909 21:00:00.000,1.15503,1.15553,1.15474,1.15513,380000000
20180909 22:00:00.000,1.15511,1.15597,1.15481,1.15551,631035000
20180909 23:00:00.000,1.15552,1.15608,1.15543,1.15607,558340000
20180910 00:00:00.000,1.15606,1.15641,1.15545,1.15641,1206373000
20180910 01:00:00.000,1.15640,1.15640,1.15494,1.15498,1590501000
20180910 02:00:00.000,1.15499,1.15552,1.15471,1.15509,1199581000
20180910 03:00:00.000,1.15507,1.15529,1.15420,1.15441,1023047000
20180910 04:00:00.000,1.15441,1.15471,1.15399,1.15471,803252000
20180910 05:00:00.000,1.15472,1.15517,1.15442,1.15516,700356000
20180910 06:00:00.000,1.15514,1.15539,1.15263,1.15326,2259920000
20180910 07:00:00.000,1.15326,1.15675,1.15326,1.15662,3334437000
20180910 08:00:00.000,1.15664,1.15738,1.15620,1.15708,2930437000
20180910 09:00:00.000,1.15709,1.15843,1.15684,1.15766,2343798000
20180910 10:00:00.000,1.15765,1.15799,1.15720,1.15767,1886449000
20180910 11:00:00.000,1.15766,1.15792,1.15694,1.15716,1770765000
20180910 12:00:00.000,1.15721,1.16042,1.15685,1.16028,2648023000
20180910 13:00:00.000,1.16028,1.16159,1.15970,1.15999,3732168000
20180910 14:00:00.000,1.15995,1.16127,1.15974,1.16052,3229981000
20180910 15:00:00.000,1.16053,1.16095,1.16013,1.16037,2339066000
20180910 16:00:00.000,1.16037,1.16056,1.16000,1.16014,1449989000
20180910 17:00:00.000,1.16012,1.16034,1.15958,1.15970,961602000
20180910 18:00:00.000,1.15971,1.15987,1.15936,1.15969,1040328000
20180910 19:00:00.000,1.15969,1.15979,1.15924,1.15961,955416000
20180910 20:00:00.000,1.15959,1.15983,1.15916,1.15917,509653000
20180910 21:00:00.000,1.15945,1.15977,1.15934,1.15961,141495000
20180910 22:00:00.000,1.15960,1.15965,1.15927,1.15944,441290000
20180910 23:00:00.000,1.15943,1.15959,1.15933,1.15935,274381000
20180911 00:00:00.000,1.15935,1.15993,1.15888,1.15892,801731000
20180911 01:00:00.000,1.15894,1.15899,1.15776,1.15863,1193594000
20180911 02:00:00.000,1.15859,1.15900,1.15831,1.15888,955095000
20180911 03:00:00.000,1.15889,1.15999,1.15889,1.15981,1181411000
20180911 04:00:00.000,1.15982,1.16042,1.15976,1.16009,698956000
20180911 05:00:00.000,1.16009,1.16127,1.15975,1.16126,930113000
20180911 06:00:00.000,1.16125,1.16288,1.16084,1.16255,2426463000
20180911 07:00:00.000,1.16254,1.16440,1.16225,1.16300,3206842000
20180911 08:00:00.000,1.16301,1.16344,1.16062,1.16146,3327032000
20180911 09:00:00.000,1.16145,1.16172,1.15953,1.15957,2868097000
20180911 10:00:00.000,1.15958,1.15967,1.15760,1.15846,2520906000
20180911 11:00:00.000,1.15847,1.15892,1.15794,1.15807,2023255000
20180911 12:00:00.000,1.15812,1.15862,1.15654,1.15779,3627636000
20180911 13:00:00.000,1.15780,1.15883,1.15738,1.15799,3123420000
20180911 14:00:00.000,1.15800,1.15987,1.15791,1.15838,3655289000
20180911 15:00:00.000,1.15839,1.15910,1.15762,1.15908,2393774000
20180911 16:00:00.000,1.15907,1.15977,1.15836,1.15879,1731664000
20180911 17:00:00.000,1.15881,1.15961,1.15846,1.15905,1389725000
20180911 18:00:00.000,1.15906,1.15934,1.15846,1.15851,1114103000
20180911 19:00:00.000,1.15851,1.15913,1.15836,1.15913,1172134000
20180911 20:00:00.000,1.15913,1.16125,1.15900,1.16044,1112306000
20180911 21:00:00.000,1.16055,1.16056,1.15947,1.16001,447062000
20180911 22:00:00.000,1.16006,1.16031,1.15996,1.16021,311682000
20180911 23:00:00.000,1.16023,1.16036,1.15955,1.15955,410177000
20180912 00:00:00.000,1.15956,1.15990,1.15911,1.15974,850282000
20180912 01:00:00.000,1.15974,1.15978,1.15882,1.15901,665095000
20180912 02:00:00.000,1.15907,1.15938,1.15880,1.15897,576245000
20180912 03:00:00.000,1.15897,1.15937,1.15857,1.15858,483578000
20180912 04:00:00.000,1.15859,1.15885,1.15830,1.15870,548195000
20180912 05:00:00.000,1.15870,1.15905,1.15800,1.15835,808313000
20180912 06:00:00.000,1.15837,1.15973,1.15700,1.15712,1981699000
20180912 07:00:00.000,1.15711,1.16042,1.15703,1.15966,3166222000
20180912 08:00:00.000,1.15966,1.16047,1.15759,1.15903,3093314000
20180912 09:00:00.000,1.15904,1.15985,1.15832,1.15947,2425380000
20180912 10:00:00.000,1.15943,1.15952,1.15792,1.15800,2336031000
20180912 11:00:00.000,1.15807,1.15935,1.15721,1.15804,3155738000
20180912 12:00:00.000,1.15799,1.15991,1.15784,1.15920,3185303000
20180912 13:00:00.000,1.15921,1.16003,1.15874,1.15977,3418842000
20180912 14:00:00.000,1.15975,1.16253,1.15968,1.16247,3954386000
20180912 15:00:00.000,1.16248,1.16494,1.16220,1.16259,4440507000
20180912 16:00:00.000,1.16259,1.16292,1.16164,1.16292,2768715000
20180912 17:00:00.000,1.16291,1.16407,1.16280,1.16391,2003259000
20180912 18:00:00.000,1.16393,1.16393,1.16306,1.16320,1459625000
20180912 19:00:00.000,1.16315,1.16316,1.16230,1.16264,1285569000
20180912 20:00:00.000,1.16261,1.16294,1.16249,1.16252,643301000
20180912 21:00:00.000,1.16262,1.16292,1.16251,1.16278,368826000
20180912 22:00:00.000,1.16279,1.16321,1.16264,1.16276,299833000
20180912 23:00:00.000,1.16277,1.16297,1.16254,1.16254,414120000
20180913 00:00:00.000,1.16253,1.16363,1.16252,1.16352,1049114000
20180913 01:00:00.000,1.16351,1.16427,1.16336,1.16372,1120596000
20180913 02:00:00.000,1.16371,1.16374,1.16311,1.16350,1115770000
20180913 03:00:00.000,1.16350,1.16392,1.16321,1.16374,731209000
20180913 04:00:00.000,1.16373,1.16394,1.16229,1.16229,479334000
20180913 05:00:00.000,1.16229,1.16288,1.16184,1.16205,875906000
20180913 06:00:00.000,1.16204,1.16324,1.16163,1.16244,2016116000
20180913 07:00:00.000,1.16239,1.16295,1.16152,1.16155,2530464000
20180913 08:00:00.000,1.16157,1.16250,1.16145,1.16146,2125619000
20180913 09:00:00.000,1.16142,1.16199,1.16091,1.16173,2359946000
20180913 10:00:00.000,1.16174,1.16246,1.16151,1.16197,1796475000
20180913 11:00:00.000,1.16194,1.16341,1.16176,1.16217,2581405000
20180913 12:00:00.000,1.16217,1.16809,1.16142,1.16786,4136108000
20180913 13:00:00.000,1.16794,1.17009,1.16733,1.16922,4968354000
20180913 14:00:00.000,1.16918,1.16959,1.16684,1.16757,4713845000
20180913 15:00:00.000,1.16756,1.16856,1.16709,1.16714,2733601000
20180913 16:00:00.000,1.16714,1.16819,1.16695,1.16783,2122840000
20180913 17:00:00.000,1.16783,1.16886,1.16761,1.16837,1765273000
20180913 18:00:00.000,1.16836,1.16942,1.16829,1.16919,1675634000
20180913 19:00:00.000,1.16924,1.16939,1.16862,1.16888,1713892000
20180913 20:00:00.000,1.16887,1.16918,1.16883,1.16897,513472000
20180913 21:00:00.000,1.16884,1.16911,1.16835,1.16894,589859000
20180913 22:00:00.000,1.16895,1.16945,1.16893,1.16901,588613000
20180913 23:00:00.000,1.16903,1.16964,1.16892,1.16912,520087000
20180914 00:00:00.000,1.16914,1.16947,1.16877,1.16907,958958000
20180914 01:00:00.000,1.16907,1.16932,1.16885,1.16892,837649000
20180914 02:00:00.000,1.16895,1.16962,1.16890,1.16921,704552000
20180914 03:00:00.000,1.16922,1.16974,1.16922,1.16930,652160000
20180914 04:00:00.000,1.16929,1.16967,1.16893,1.16967,859388000
20180914 05:00:00.000,1.16967,1.16985,1.16903,1.16929,703612000
20180914 06:00:00.000,1.16931,1.17096,1.16906,1.17057,2284810000
20180914 07:00:00.000,1.17057,1.17212,1.16990,1.17194,2832795000
20180914 08:00:00.000,1.17193,1.17216,1.17033,1.17058,2465395000
20180914 09:00:00.000,1.17058,1.17087,1.16981,1.16995,2270995000
20180914 10:00:00.000,1.16996,1.17033,1.16951,1.17014,2234470000
20180914 11:00:00.000,1.17009,1.17029,1.16860,1.16870,2554710000
20180914 12:00:00.000,1.16869,1.17049,1.16652,1.16673,3575549000
20180914 13:00:00.000,1.16676,1.16723,1.16600,1.16672,3512610000
20180914 14:00:00.000,1.16672,1.16717,1.16548,1.16669,4069461000
20180914 15:00:00.000,1.16670,1.16674,1.16541,1.16554,3057524000
20180914 16:00:00.000,1.16554,1.16567,1.16262,1.16382,3214536000
20180914 17:00:00.000,1.16379,1.16380,1.16251,1.16333,1890541000
20180914 18:00:00.000,1.16333,1.16337,1.16235,1.16321,1027042000
20180914 19:00:00.000,1.16323,1.16338,1.16206,1.16244,1080413000
20180914 20:00:00.000,1.16246,1.16279,1.16208,1.16213,597637000
20180916 21:00:00.000,1.16209,1.16328,1.16209,1.16266,114047000
20180916 22:00:00.000,1.16264,1.16273,1.16231,1.16254,318920000
20180916 23:00:00.000,1.16254,1.16267,1.16220,1.16234,432020000
20180917 00:00:00.000,1.16237,1.16304,1.16225,1.16297,763928000
20180917 01:00:00.000,1.16299,1.16341,1.16284,1.16289,921696000
20180917 02:00:00.000,1.16290,1.16353,1.16254,1.16352,794702000
20180917 03:00:00.000,1.16352,1.16366,1.16310,1.16360,773431000
20180917 04:00:00.000,1.16361,1.16373,1.16314,1.16364,681556000
20180917 05:00:00.000,1.16364,1.16383,1.16310,1.16373,678226000
20180917 06:00:00.000,1.16376,1.16404,1.16254,1.16287,1838595000
20180917 07:00:00.000,1.16289,1.16471,1.16180,1.16460,2451955000
20180917 08:00:00.000,1.16462,1.16607,1.16454,1.16533,2377407000
20180917 09:00:00.000,1.16525,1.16564,1.16473,1.16495,1941528000
20180917 10:00:00.000,1.16491,1.16643,1.16477,1.16619,2462635000
20180917 11:00:00.000,1.16617,1.16665,1.16570,1.16650,2148961000
20180917 12:00:00.000,1.16653,1.16861,1.16646,1.16845,2982293000
20180917 13:00:00.000,1.16843,1.16947,1.16812,1.16934,2902821000
20180917 14:00:00.000,1.16936,1.16947,1.16856,1.16902,2867744000
20180917 15:00:00.000,1.16899,1.16933,1.16822,1.16843,2442497000
20180917 16:00:00.000,1.16847,1.16973,1.16847,1.16960,1578476000
20180917 17:00:00.000,1.16953,1.16981,1.16841,1.16888,1390736000
20180917 18:00:00.000,1.16886,1.16898,1.16844,1.16865,842684000
20180917 19:00:00.000,1.16864,1.16871,1.16819,1.16841,1481448000
20180917 20:00:00.000,1.16836,1.16865,1.16817,1.16817,578500000
20180917 21:00:00.000,1.16851,1.16865,1.16827,1.16850,407760000
20180917 22:00:00.000,1.16850,1.16883,1.16703,1.16707,1094084000
20180917 23:00:00.000,1.16706,1.16737,1.16668,1.16687,827118000
20180918 00:00:00.000,1.16685,1.16778,1.16679,1.16738,1055500000
20180918 01:00:00.000,1.16738,1.16822,1.16718,1.16798,1569336000
20180918 02:00:00.000,1.16798,1.16843,1.16762,1.16813,1029740000
20180918 03:00:00.000,1.16812,1.17027,1.16812,1.16952,2204856000
20180918 04:00:00.000,1.16952,1.17022,1.16894,1.16906,1188181000
20180918 05:00:00.000,1.16907,1.17014,1.16846,1.16990,1603324000
20180918 06:00:00.000,1.16990,1.17175,1.16957,1.16999,3618199000
20180918 07:00:00.000,1.16994,1.17003,1.16727,1.16816,4252665000
20180918 08:00:00.000,1.16816,1.16895,1.16772,1.16871,2839539000
20180918 09:00:00.000,1.16871,1.16925,1.16770,1.16772,2379533000
20180918 10:00:00.000,1.16775,1.16861,1.16721,1.16831,2336801000
20180918 11:00:00.000,1.16830,1.17077,1.16792,1.17064,2839924000
20180918 12:00:00.000,1.17067,1.17098,1.16861,1.17062,3614894000
20180918 13:00:00.000,1.17063,1.17241,1.17035,1.17041,3990402000
